"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20240628","7호선","논현","21762","22607","20240701",""
"20240628","7호선","반포","7524","7029","20240701",""
"20240628","7호선","고속터미널","20630","16683","20240701",""
"20240628","7호선","내방","16859","16964","20240701",""
"20240628","7호선","이수","18866","18610","20240701",""
"20240628","7호선","남성","13099","11888","20240701",""
"20240628","7호선","숭실대입구(살피재)","14440","13899","20240701",""
"20240628","7호선","상도","13292","12497","20240701",""
"20240628","7호선","장승배기","10420","10182","20240701",""
"20240628","7호선","신대방삼거리","16976","15911","20240701",""
"20240628","7호선","보라매","7523","7706","20240701",""
"20240628","7호선","신풍","12832","11736","20240701",""
"20240628","7호선","대림(구로구청)","9654","9984","20240701",""
"20240628","7호선","남구로","16284","17215","20240701",""
"20240628","7호선","가산디지털단지","50316","50538","20240701",""
"20240628","7호선","철산","24915","25455","20240701",""
"20240628","7호선","광명사거리","23060","22493","20240701",""
"20240628","7호선","천왕","13487","12648","20240701",""
"20240628","7호선","온수(성공회대입구)","11086","9936","20240701",""
"20240628","7호선","신중동","1","0","20240701",""
"20240628","8호선","암사","21736","18844","20240701",""
"20240628","8호선","천호(풍납토성)","17519","20451","20240701",""
"20240628","8호선","강동구청","11959","12149","20240701",""
"20240628","8호선","몽촌토성(평화의문)","7979","8000","20240701",""
"20240628","8호선","잠실(송파구청)","18985","22147","20240701",""
"20240628","8호선","석촌","8920","10538","20240701",""
"20240628","8호선","송파","10886","10616","20240701",""
"20240628","8호선","가락시장","9132","10180","20240701",""
"20240628","8호선","문정","24901","25989","20240701",""
"20240628","8호선","장지","19763","17898","20240701",""
"20240628","8호선","복정","10857","8934","20240701",""
"20240628","8호선","산성","7919","8005","20240701",""
"20240628","8호선","남한산성입구(성남법원.검찰청)","15071","12799","20240701",""
"20240628","8호선","단대오거리","13540","12931","20240701",""
"20240628","8호선","신흥","5879","6058","20240701",""
"20240628","8호선","수진","6262","5747","20240701",""
"20240628","8호선","모란","5380","4518","20240701",""
"20240628","8호선","남위례","8567","8773","20240701",""
"20240628","9호선","개화","3223","2242","20240701",""
"20240628","9호선","김포공항","9044","11738","20240701",""
"20240628","9호선","공항시장","3506","3613","20240701",""
"20240628","9호선","신방화","8238","8068","20240701",""
"20240628","9호선","마곡나루(서울식물원)","16286","16129","20240701",""
"20240628","9호선","양천향교","11709","11638","20240701",""
"20240628","9호선","가양","25848","24952","20240701",""
"20240628","9호선","증미","9273","8752","20240701",""
"20240628","9호선","등촌","14311","13391","20240701",""
"20240628","9호선","염창","20287","19124","20240701",""
"20240628","9호선","신목동","5244","4532","20240701",""
"20240628","9호선","선유도","10347","9468","20240701",""
"20240628","9호선","당산","22771","22406","20240701",""
"20240628","9호선","국회의사당","19984","20498","20240701",""
"20240628","9호선","여의도","37040","35590","20240701",""
"20240628","9호선","샛강","7944","7945","20240701",""
"20240628","9호선","노량진","28704","27892","20240701",""
"20240628","9호선","노들","5863","4684","20240701",""
"20240628","9호선","흑석(중앙대입구)","10125","10223","20240701",""
"20240628","9호선","동작(현충원)","2042","1581","20240701",""
"20240628","9호선","구반포","1515","1444","20240701",""
"20240628","9호선","신반포","4979","4794","20240701",""
"20240628","9호선","고속터미널","18428","25909","20240701",""
"20240628","9호선","사평","4851","4548","20240701",""
"20240628","9호선","신논현","38523","38998","20240701",""
"20240628","9호선2~3단계","언주","13171","13506","20240701",""
"20240628","9호선2~3단계","선정릉","11947","12635","20240701",""
"20240628","9호선2~3단계","삼성중앙","9345","9661","20240701",""
"20240628","9호선2~3단계","봉은사","27800","29793","20240701",""
"20240628","9호선2~3단계","종합운동장","5983","5912","20240701",""
"20240628","9호선2~3단계","삼전","9166","8403","20240701",""
"20240628","9호선2~3단계","석촌고분","8455","7959","20240701",""
"20240628","9호선2~3단계","석촌","11009","9661","20240701",""
"20240628","9호선2~3단계","송파나루","6607","7151","20240701",""
"20240628","9호선2~3단계","한성백제","3500","3085","20240701",""
"20240628","9호선2~3단계","올림픽공원(한국체대)","6437","6820","20240701",""
"20240628","9호선2~3단계","둔촌오륜","1569","1490","20240701",""
"20240628","9호선2~3단계","중앙보훈병원","13618","11818","20240701",""
"20240628","경강선","판교","6433","6361","20240701",""
"20240628","경강선","이매","1273","1138","20240701",""
"20240628","경강선","삼동","2949","2614","20240701",""
"20240628","경강선","경기광주","8925","8398","20240701",""
"20240628","경강선","초월","4025","3672","20240701",""
"20240628","경강선","곤지암","2682","2562","20240701",""
"20240628","경강선","신둔도예촌","1764","1599","20240701",""
"20240628","경강선","이천","3666","3846","20240701",""
"20240628","경강선","부발","3083","2604","20240701",""
"20240628","경강선","세종대왕릉","431","466","20240701",""
"20240628","경강선","여주","3287","3450","20240701",""
"20240628","경강선","성남","1194","1105","20240701",""
"20240628","경부선","서울역","12021","4447","20240701",""
"20240628","경부선","남영","11205","11672","20240701",""
"20240628","경부선","용산","49653","50656","20240701",""
"20240628","경부선","노량진","9475","9373","20240701",""
"20240628","경부선","대방","11880","12729","20240701",""
"20240628","경부선","영등포","48160","50096","20240701",""
"20240628","경부선","신도림","4485","4660","20240701",""
"20240628","경부선","신길","9870","8244","20240701",""
"20240628","경부선","구로","19261","19803","20240701",""
"20240628","경부선","가산디지털단지","19891","22483","20240701",""
"20240628","경부선","금천구청","12648","12784","20240701",""
"20240628","경부선","석수","9862","8716","20240701",""
"20240628","경부선","관악","8149","7641","20240701",""
"20240628","경부선","안양","23872","23590","20240701",""
"20240628","경부선","명학","9632","9445","20240701",""
"20240628","경부선","금정","31795","31837","20240701",""
"20240628","경부선","군포","8058","7886","20240701",""
"20240628","경부선","의왕","10320","10134","20240701",""
"20240628","경부선","성균관대","17606","17155","20240701",""
"20240628","경부선","화서","13579","13364","20240701",""
"20240628","경부선","수원","43008","46894","20240701",""
"20240628","경부선","독산","19642","19924","20240701",""
"20240628","경부선","세류","4159","3702","20240701",""
"20240628","경부선","병점","17866","17428","20240701",""
"20240628","경부선","세마","3850","3572","20240701",""
"20240628","경부선","오산대","4367","3937","20240701",""
"20240628","경부선","오산","12142","11813","20240701",""
"20240628","경부선","진위","2092","1743","20240701",""
"20240628","경부선","송탄","5716","5248","20240701",""
"20240628","경부선","서정리","10615","8861","20240701",""
"20240628","경부선","평택지제","5347","5223","20240701",""
"20240628","경부선","평택","15794","15020","20240701",""
"20240628","경부선","성환","5177","4559","20240701",""
"20240628","경부선","직산","1220","1153","20240701",""
"20240628","경부선","두정","8429","8022","20240701",""
"20240628","경부선","천안","7503","7552","20240701",""
"20240628","경부선","당정","6932","6420","20240701",""
"20240628","경부선","서동탄","1733","1653","20240701",""
"20240628","경부선","광명","4510","4040","20240701",""
"20240628","경원선","이촌(국립중앙박물관)","4816","3650","20240701",""
"20240628","경원선","서빙고","2711","2234","20240701",""
"20240628","경원선","한남","4421","4359","20240701",""
"20240628","경원선","옥수","76","28","20240701",""
"20240628","경원선","응봉","2111","1769","20240701",""
"20240628","경원선","왕십리(성동구청)","19613","19533","20240701",""
"20240628","경원선","청량리(서울시립대입구)","20393","21656","20240701",""
"20240628","경원선","외대앞","10036","9414","20240701",""
"20240628","경원선","신이문","9356","8608","20240701",""
"20240628","경원선","석계","8240","9423","20240701",""
"20240628","경원선","광운대","8838","8160","20240701",""
"20240628","경원선","월계","7539","6798","20240701",""
"20240628","경원선","녹천","5149","4151","20240701",""
"20240628","경원선","방학","11388","10927","20240701",""
"20240628","경원선","도봉","6732","6278","20240701",""
"20240628","경원선","도봉산","8343","5366","20240701",""
"20240628","경원선","망월사","8087","7993","20240701",""
"20240628","경원선","회룡","14651","14316","20240701",""
"20240628","경원선","의정부","21216","22293","20240701",""
"20240628","경원선","가능","7226","6997","20240701",""
"20240628","경원선","녹양","4835","4597","20240701",""
"20240628","경원선","양주","8460","7957","20240701",""
"20240628","경원선","덕계","6763","6122","20240701",""
"20240628","경원선","덕정","6651","6330","20240701",""
"20240628","경원선","지행","7862","7956","20240701",""
"20240628","경원선","동두천중앙","3557","3413","20240701",""
"20240628","경원선","보산","2100","1684","20240701",""
"20240628","경원선","동두천","2342","2212","20240701",""
"20240628","경원선","소요산","1994","1983","20240701",""
"20240628","경원선","청산","167","145","20240701",""
"20240628","경원선","전곡","1244","1375","20240701",""
"20240628","경원선","연천","1247","1463","20240701",""
"20240628","경의선","서울역","5445","6895","20240701",""
"20240628","경의선","신촌","1124","1512","20240701",""
"20240628","경의선","효창공원앞","3629","4043","20240701",""
"20240628","경의선","공덕","4772","4012","20240701",""
"20240628","경의선","서강대","2542","2460","20240701",""
"20240628","경의선","홍대입구","2485","3062","20240701",""
"20240628","경의선","가좌","6805","6315","20240701",""
"20240628","경의선","디지털미디어시티","3225","2967","20240701",""
"20240628","경의선","수색","3852","3892","20240701",""
"20240628","경의선","한국항공대","2231","2005","20240701",""
"20240628","경의선","강매","3767","3121","20240701",""
"20240628","경의선","행신","9298","9296","20240701",""
"20240628","경의선","능곡","5313","4989","20240701",""
"20240628","경의선","곡산","741","800","20240701",""
"20240628","경의선","백마","8773","8414","20240701",""
"20240628","경의선","풍산","7117","6688","20240701",""
"20240628","경의선","일산","13219","13089","20240701",""
"20240628","경의선","탄현","8932","8519","20240701",""
"20240628","경의선","야당","10504","11202","20240701",""
"20240628","경의선","운정","8994","8348","20240701",""
"20240628","경의선","금릉","6458","6082","20240701",""
"20240628","경의선","금촌","7663","7471","20240701",""
"20240628","경의선","월롱","2517","1828","20240701",""
"20240628","경의선","파주","1505","1087","20240701",""
"20240628","경의선","문산","6217","6443","20240701",""
"20240628","경의선","임진강","22","15","20240701",""
"20240628","경의선","운천","5","5","20240701",""
"20240628","경인선","개봉","24023","23338","20240701",""
"20240628","경인선","오류동","13010","11749","20240701",""
"20240628","경인선","역곡","28822","28691","20240701",""
"20240628","경인선","부천","34904","35383","20240701",""
"20240628","경인선","송내","30167","29621","20240701",""
"20240628","경인선","부평","31889","35159","20240701",""
"20240628","경인선","백운","8468","8129","20240701",""
"20240628","경인선","동암","17452","17644","20240701",""
"20240628","경인선","주안","20903","18764","20240701",""
"20240628","경인선","제물포","12136","11679","20240701",""
"20240628","경인선","동인천","16276","15106","20240701",""
"20240628","경인선","인천","4372","3448","20240701",""
"20240628","경인선","구일","7101","6908","20240701",""
"20240628","경인선","소사","8097","7736","20240701",""
"20240628","경인선","부개","9900","9149","20240701",""
"20240628","경인선","간석","6700","6321","20240701",""
"20240628","경인선","도원","4036","4038","20240701",""
"20240628","경인선","온수(성공회대입구)","7194","6761","20240701",""
"20240628","경인선","중동","10339","9578","20240701",""
"20240628","경인선","도화","4962","4499","20240701",""
"20240628","경춘선","신내","3168","2792","20240701",""
"20240628","경춘선","갈매","3374","2948","20240701",""
"20240628","경춘선","별내","4023","3785","20240701",""
"20240628","경춘선","퇴계원","4082","3663","20240701",""
"20240628","경춘선","사릉","2277","2317","20240701",""
"20240628","경춘선","금곡","1706","1629","20240701",""
"20240628","경춘선","평내호평","6994","6878","20240701",""
"20240628","경춘선","천마산","1716","1526","20240701",""
"20240628","경춘선","마석","4591","4668","20240701",""
"20240628","경춘선","대성리","1390","1960","20240701",""
"20240628","경춘선","청평","2334","2597","20240701",""
"20240628","경춘선","상천","342","389","20240701",""
"20240628","경춘선","가평","2878","2771","20240701",""
"20240628","경춘선","굴봉산","188","174","20240701",""
"20240628","경춘선","백양리","78","103","20240701",""
"20240628","경춘선","강촌","461","529","20240701",""
"20240628","경춘선","김유정","447","524","20240701",""
"20240628","경춘선","남춘천","3181","3267","20240701",""
"20240628","경춘선","춘천","1736","1446","20240701",""
"20240628","공항철도 1호선","서울역","16211","14787","20240701",""
"20240628","공항철도 1호선","공덕","3417","4420","20240701",""
"20240628","공항철도 1호선","홍대입구","16479","17263","20240701",""
"20240628","공항철도 1호선","디지털미디어시티","15562","14897","20240701",""
"20240628","공항철도 1호선","마곡나루(서울식물원)","13840","12682","20240701",""
"20240628","공항철도 1호선","김포공항","12023","6193","20240701",""
"20240628","공항철도 1호선","계양","15101","14365","20240701",""
"20240628","공항철도 1호선","검암","7261","7409","20240701",""
"20240628","공항철도 1호선","청라국제도시","8777","8222","20240701",""
"20240628","공항철도 1호선","운서","10463","11091","20240701",""
"20240628","공항철도 1호선","공항화물청사","2250","2407","20240701",""
"20240628","공항철도 1호선","인천공항1터미널","17349","15370","20240701",""
"20240628","공항철도 1호선","인천공항2터미널","7939","6272","20240701",""
"20240628","공항철도 1호선","영종","4672","4953","20240701",""
"20240628","과천선","선바위","8963","7738","20240701",""
"20240628","과천선","경마공원","7868","8026","20240701",""
"20240628","과천선","대공원","3131","3377","20240701",""
"20240628","과천선","과천","7683","6905","20240701",""
"20240628","과천선","정부과천청사","14376","14875","20240701",""
"20240628","과천선","인덕원","29378","29901","20240701",""
"20240628","과천선","평촌","20296","19791","20240701",""
"20240628","과천선","범계","31620","32021","20240701",""
"20240628","분당선","선릉","15125","23002","20240701",""
"20240628","분당선","한티","17639","18454","20240701",""
"20240628","분당선","도곡","9207","9109","20240701",""
"20240628","분당선","구룡","4301","4029","20240701",""
"20240628","분당선","개포동","5337","5429","20240701",""
"20240628","분당선","대모산입구","6932","6531","20240701",""
"20240628","분당선","수서","18997","20384","20240701",""
"20240628","분당선","수원","9357","9017","20240701",""
"20240628","분당선","서울숲","15577","15785","20240701",""
"20240628","분당선","압구정로데오","23095","26953","20240701",""
"20240628","분당선","강남구청","11408","13152","20240701",""
"20240628","분당선","선정릉","8733","9320","20240701",""
"20240628","분당선","가천대","8628","8376","20240701",""
"20240628","분당선","태평","14705","13762","20240701",""
"20240628","분당선","모란","22646","23099","20240701",""
"20240628","분당선","야탑","29440","31232","20240701",""
"20240628","분당선","서현","28604","29747","20240701",""
"20240628","분당선","수내","15986","16188","20240701",""
"20240628","분당선","정자","21293","22287","20240701",""
"20240628","분당선","미금","17373","18396","20240701",""
"20240628","분당선","오리","13229","11337","20240701",""
"20240628","분당선","이매","6873","6368","20240701",""
"20240628","분당선","보정","3077","2756","20240701",""
"20240628","분당선","죽전","15282","16201","20240701",""
"20240628","분당선","구성","6140","6205","20240701",""
"20240628","분당선","신갈","5580","5482","20240701",""
"20240628","분당선","기흥","11691","10775","20240701",""
"20240628","분당선","상갈","6203","5836","20240701",""
"20240628","분당선","청명","5666","5116","20240701",""
"20240628","분당선","영통","10454","10587","20240701",""
"20240628","분당선","망포","18476","16922","20240701",""
"20240628","분당선","매탄권선","6472","6021","20240701",""
"20240628","분당선","수원시청","15746","18374","20240701",""
"20240628","분당선","매교","6193","6032","20240701",""
"20240628","서해선","김포공항","3488","4163","20240701",""
"20240628","서해선","원종","5482","5427","20240701",""
"20240628","서해선","부천종합운동장","2781","2246","20240701",""
"20240628","수인선","고색","6383","5660","20240701",""
"20240628","수인선","오목천","4848","3997","20240701",""
"20240628","수인선","어천","1807","1604","20240701",""
"20240628","수인선","야목","496","444","20240701",""
"20240628","수인선","사리","5842","5021","20240701",""
"20240628","수인선","달월","101","78","20240701",""
"20240628","수인선","월곶","3401","3048","20240701",""
"20240628","수인선","소래포구","5431","5170","20240701",""
"20240628","수인선","인천논현","6357","6818","20240701",""
"20240628","수인선","호구포","4590","4750","20240701",""
"20240628","수인선","남동인더스파크","2465","2875","20240701",""
"20240628","수인선","원인재","5078","5109","20240701",""
"20240628","수인선","연수","5713","5703","20240701",""
"20240628","수인선","송도","2790","2508","20240701",""
"20240628","수인선","인하대","7462","6724","20240701",""
"20240628","수인선","숭의","4788","4284","20240701",""
"20240628","수인선","신포","2334","2343","20240701",""
"20240628","수인선","인천","1196","1918","20240701",""
"20240628","신림선","샛강","3312","3958","20240701",""
"20240628","신림선","대방","3534","2645","20240701",""
"20240628","신림선","서울지방병무청","3702","3858","20240701",""
"20240628","신림선","보라매","4833","4299","20240701",""
"20240628","신림선","보라매공원","2534","2683","20240701",""
"20240628","신림선","보라매병원","8017","8389","20240701",""
"20240628","신림선","당곡","5517","5295","20240701",""
"20240628","신림선","신림","2155","2864","20240701",""
"20240628","신림선","서원","3889","3262","20240701",""
"20240628","신림선","서울대벤처타운","10868","9587","20240701",""
"20240628","신림선","관악산(서울대)","3554","3407","20240701",""
"20240628","안산선","산본","18809","19804","20240701",""
"20240628","안산선","대야미","5788","5036","20240701",""
"20240628","안산선","반월","5013","4890","20240701",""
"20240628","안산선","상록수","16771","16954","20240701",""
"20240628","안산선","한대앞","10649","10532","20240701",""
"20240628","안산선","중앙","20629","22396","20240701",""
"20240628","안산선","고잔","10283","9797","20240701",""
"20240628","안산선","초지","5628","5697","20240701",""
"20240628","안산선","안산","12898","12207","20240701",""
"20240628","안산선","신길온천","2210","2116","20240701",""
"20240628","안산선","정왕","10415","10334","20240701",""
"20240628","안산선","오이도","9119","9273","20240701",""
"20240628","안산선","수리산","4741","3795","20240701",""
"20240628","우이신설선","북한산우이","3239","3070","20240701",""
"20240628","우이신설선","솔밭공원","3114","2867","20240701",""
"20240628","우이신설선","4.19민주묘지","3437","3081","20240701",""
"20240628","우이신설선","가오리","5057","5072","20240701",""
"20240628","우이신설선","화계","4114","3818","20240701",""
"20240628","우이신설선","삼양","2339","2517","20240701",""
"20240628","우이신설선","삼양사거리","2999","3027","20240701",""
"20240628","우이신설선","솔샘","6652","6200","20240701",""
"20240628","우이신설선","북한산보국문","7020","6513","20240701",""
"20240628","우이신설선","정릉","5554","4889","20240701",""
"20240628","우이신설선","성신여대입구(돈암)","4073","4427","20240701",""
"20240628","우이신설선","보문","1885","1885","20240701",""
"20240628","우이신설선","신설동","2740","2653","20240701",""
"20240628","일산선","원흥","12866","11983","20240701",""
"20240628","일산선","지축","2","0","20240701",""
"20240628","일산선","삼송","21780","20608","20240701",""
"20240628","일산선","원당","12653","11836","20240701",""
"20240628","일산선","화정","19315","19855","20240701",""
"20240628","일산선","대곡","3402","2602","20240701",""
"20240628","일산선","백석","11454","11682","20240701",""
"20240628","일산선","마두","8941","9186","20240701",""
"20240628","일산선","정발산","8668","9132","20240701",""
"20240628","일산선","주엽","11211","11381","20240701",""
"20240628","일산선","대화","15052","11675","20240701",""
"20240628","장항선","봉명","1641","1599","20240701",""
"20240628","장항선","쌍용(나사렛대)","2871","2612","20240701",""
"20240628","장항선","아산","4522","4488","20240701",""
"20240628","장항선","탕정","2195","1815","20240701",""
"20240628","장항선","배방","1524","1476","20240701",""
"20240628","장항선","온양온천","4890","5183","20240701",""
"20240628","장항선","신창(순천향대)","1758","1453","20240701",""
"20240628","중앙선","회기","28637","26245","20240701",""
"20240628","중앙선","중랑","6324","5978","20240701",""
"20240628","중앙선","상봉","7208","6745","20240701",""
"20240628","중앙선","망우","8718","8450","20240701",""
"20240628","중앙선","양원","3703","3458","20240701",""
"20240628","중앙선","구리","14813","15118","20240701",""
"20240628","중앙선","도농","12678","11561","20240701",""
"20240628","중앙선","양정","613","523","20240701",""
"20240628","중앙선","덕소","6179","6102","20240701",""
"20240628","중앙선","도심","2803","2225","20240701",""
"20240628","중앙선","팔당","947","973","20240701",""
"20240628","중앙선","운길산","679","700","20240701",""
"20240628","중앙선","양수","2308","2404","20240701",""
"20240628","중앙선","신원","207","214","20240701",""
"20240628","중앙선","국수","938","901","20240701",""
"20240628","중앙선","아신","605","655","20240701",""
"20240628","중앙선","오빈","349","385","20240701",""
"20240628","중앙선","양평","4510","4827","20240701",""
"20240628","중앙선","용문","2399","2636","20240701",""
"20240628","중앙선","지평","78","96","20240701",""
"20240628","3호선","안국","31047","31733","20240701",""
"20240628","3호선","종로3가","13078","15350","20240701",""
"20240628","3호선","을지로3가","14147","14579","20240701",""
"20240628","3호선","충무로","4","0","20240701",""
"20240628","3호선","동대입구","10699","11508","20240701",""
"20240628","3호선","약수","15234","14855","20240701",""
"20240628","3호선","금호","9243","8378","20240701",""
"20240628","3호선","옥수","10245","10501","20240701",""
"20240628","3호선","압구정","38312","41719","20240701",""
"20240628","3호선","신사","33090","35434","20240701",""
"20240628","3호선","잠원","6005","5693","20240701",""
"20240628","3호선","고속터미널","58123","58787","20240701",""
"20240628","3호선","교대(법원.검찰청)","20382","11805","20240701",""
"20240628","3호선","남부터미널(예술의전당)","36419","37470","20240701",""
"20240628","3호선","양재(서초구청)","45050","47913","20240701",""
"20240628","3호선","매봉","14803","14287","20240701",""
"20240628","3호선","도곡","6957","7048","20240701",""
"20240628","3호선","대치","13254","13270","20240701",""
"20240628","3호선","학여울","2767","2747","20240701",""
"20240628","3호선","대청","12916","11811","20240701",""
"20240628","3호선","일원","12768","12123","20240701",""
"20240628","3호선","수서","22107","21824","20240701",""
"20240628","3호선","가락시장","10836","10372","20240701",""
"20240628","3호선","경찰병원","8746","8676","20240701",""
"20240628","3호선","오금","7673","6706","20240701",""
"20240628","4호선","당고개","10781","9280","20240701",""
"20240628","4호선","상계","22113","20467","20240701",""
"20240628","4호선","노원","32778","37351","20240701",""
"20240628","4호선","창동","30497","32142","20240701",""
"20240628","4호선","쌍문","33070","30242","20240701",""
"20240628","4호선","수유(강북구청)","38136","38388","20240701",""
"20240628","5호선","방화","8027","7547","20240701",""
"20240628","분당선","복정","10","0","20240701",""
"20240628","중앙선","원덕","407","413","20240701",""
"20240628","4호선","미아(서울사이버대학)","17507","16639","20240701",""
"20240628","4호선","미아사거리","30217","29765","20240701",""
"20240628","4호선","길음","23870","23034","20240701",""
"20240628","4호선","성신여대입구(돈암)","23913","23255","20240701",""
"20240628","4호선","한성대입구(삼선교)","15493","14678","20240701",""
"20240628","4호선","혜화","38799","39174","20240701",""
"20240628","4호선","동대문","23489","23384","20240701",""
"20240628","4호선","동대문역사문화공원(DDP)","21837","18273","20240701",""
"20240628","4호선","충무로","34272","35783","20240701",""
"20240628","4호선","명동","36422","39219","20240701",""
"20240628","4호선","회현(남대문시장)","31079","32789","20240701",""
"20240628","4호선","서울역","15129","26905","20240701",""
"20240628","4호선","숙대입구(갈월)","16877","16438","20240701",""
"20240628","4호선","삼각지","7629","9219","20240701",""
"20240628","4호선","신용산","23197","25227","20240701",""
"20240628","4호선","이촌(국립중앙박물관)","9629","10426","20240701",""
"20240628","4호선","동작(현충원)","1840","2087","20240701",""
"20240628","4호선","총신대입구(이수)","22488","24491","20240701",""
"20240628","4호선","사당","31045","27606","20240701",""
"20240628","4호선","남태령","1790","1434","20240701",""
"20240628","5호선","개화산","6910","6596","20240701",""
"20240628","5호선","김포공항","12916","8857","20240701",""
"20240628","5호선","송정","7314","6743","20240701",""
"20240628","5호선","마곡","14120","14446","20240701",""
"20240628","5호선","발산","24925","26596","20240701",""
"20240628","5호선","우장산","17050","16378","20240701",""
"20240628","5호선","화곡","32608","29709","20240701",""
"20240628","5호선","까치산","31289","29605","20240701",""
"20240628","5호선","신정(은행정)","15321","12441","20240701",""
"20240628","5호선","목동","18958","20078","20240701",""
"20240628","3호선","경복궁(정부서울청사)","27990","28138","20240701",""
"20240628","5호선","오목교(목동운동장앞)","23991","25728","20240701",""
"20240628","5호선","양평","8784","8452","20240701",""
"20240628","5호선","영등포구청","5379","5376","20240701",""
"20240628","5호선","영등포시장","13509","13538","20240701",""
"20240628","5호선","신길","5676","5607","20240701",""
"20240628","5호선","여의도","33957","36492","20240701",""
"20240628","3호선","독립문","8750","8865","20240701",""
"20240628","3호선","무악재","4961","4778","20240701",""
"20240628","3호선","홍제","20734","18879","20240701",""
"20240628","3호선","녹번","17461","15414","20240701",""
"20240628","3호선","불광","18679","19829","20240701",""
"20240628","3호선","연신내","39005","36565","20240701",""
"20240628","3호선","구파발","24680","23738","20240701",""
"20240628","3호선","지축","8699","8575","20240701",""
"20240628","2호선","용두(동대문구청)","3090","3057","20240701",""
"20240628","2호선","신정네거리","11705","11864","20240701",""
"20240628","2호선","양천구청","7709","8041","20240701",""
"20240628","2호선","도림천","1484","1597","20240701",""
"20240628","2호선","신설동","4225","4039","20240701",""
"20240628","2호선","신답","1923","1988","20240701",""
"20240628","2호선","용답","3310","3191","20240701",""
"20240628","2호선","충정로(경기대입구)","11681","12051","20240701",""
"20240628","2호선","아현","12736","11569","20240701",""
"20240628","2호선","이대","17396","18735","20240701",""
"20240628","2호선","신촌","42997","44069","20240701",""
"20240628","2호선","홍대입구","80899","91603","20240701",""
"20240628","2호선","합정","37691","42544","20240701",""
"20240628","2호선","당산","20525","24066","20240701",""
"20240628","2호선","영등포구청","25462","26537","20240701",""
"20240628","2호선","문래","27077","28154","20240701",""
"20240628","2호선","신도림","57745","56912","20240701",""
"20240628","2호선","대림(구로구청)","26503","27087","20240701",""
"20240628","2호선","구로디지털단지","65258","64527","20240701",""
"20240628","2호선","신대방","28172","26856","20240701",""
"20240628","2호선","신림","61944","59258","20240701",""
"20240628","2호선","봉천","27733","25129","20240701",""
"20240628","2호선","서울대입구(관악구청)","53825","50596","20240701",""
"20240628","2호선","낙성대(강감찬)","31882","29612","20240701",""
"20240628","경원선","창동","1","0","20240701",""
"20240628","5호선","여의나루","17733","19544","20240701",""
"20240628","2호선","사당","48273","50951","20240701",""
"20240628","2호선","방배","18149","18763","20240701",""
"20240628","2호선","서초","24579","23761","20240701",""
"20240628","2호선","교대(법원.검찰청)","37072","45011","20240701",""
"20240628","2호선","강남","96129","95486","20240701",""
"20240628","2호선","역삼","56694","64869","20240701",""
"20240628","2호선","선릉","66369","58778","20240701",""
"20240628","2호선","삼성(무역센터)","69291","68969","20240701",""
"20240628","2호선","종합운동장","19739","22030","20240701",""
"20240628","2호선","잠실새내","28294","27961","20240701",""
"20240628","2호선","잠실(송파구청)","89999","90165","20240701",""
"20240628","2호선","잠실나루","17694","16682","20240701",""
"20240628","2호선","강변(동서울터미널)","35808","35386","20240701",""
"20240628","2호선","구의(광진구청)","28947","27393","20240701",""
"20240628","2호선","건대입구","41037","44834","20240701",""
"20240628","2호선","성수","51074","56532","20240701",""
"20240628","2호선","뚝섬","29169","30726","20240701",""
"20240628","2호선","한양대","10933","11622","20240701",""
"20240628","2호선","왕십리(성동구청)","18273","17042","20240701",""
"20240628","2호선","상왕십리","16644","15981","20240701",""
"20240628","2호선","신당","17214","18094","20240701",""
"20240628","2호선","동대문역사문화공원(DDP)","16963","19328","20240701",""
"20240628","2호선","을지로4가","16654","16860","20240701",""
"20240628","2호선","을지로3가","29877","30398","20240701",""
"20240628","2호선","을지로입구","57539","59436","20240701",""
"20240628","2호선","시청","31295","30278","20240701",""
"20240628","1호선","동묘앞","10298","10227","20240701",""
"20240628","1호선","청량리(서울시립대입구)","26021","25360","20240701",""
"20240628","1호선","제기동","19096","19109","20240701",""
"20240628","1호선","신설동","16560","15756","20240701",""
"20240628","1호선","동대문","12715","11723","20240701",""
"20240628","1호선","종로5가","27002","26839","20240701",""
"20240628","1호선","종로3가","29723","27473","20240701",""
"20240628","1호선","종각","44890","44686","20240701",""
"20240628","1호선","시청","29802","30370","20240701",""
"20240628","1호선","서울역","65250","62548","20240701",""
"20240628","5호선","마포","17166","17696","20240701",""
"20240629","중앙선","국수","687","650","20240702",""
"20240629","1호선","서울역","46690","44558","20240702",""
"20240629","1호선","시청","15489","16120","20240702",""
"20240629","1호선","종각","24431","23417","20240702",""
"20240629","1호선","종로3가","24068","23930","20240702",""
"20240629","1호선","종로5가","22609","21410","20240702",""
"20240629","1호선","동대문","12110","12212","20240702",""
"20240629","1호선","신설동","11381","10885","20240702",""
"20240629","1호선","제기동","16738","17363","20240702",""
"20240629","1호선","청량리(서울시립대입구)","22508","22544","20240702",""
"20240629","1호선","동묘앞","13512","13652","20240702",""
"20240629","2호선","시청","13434","11425","20240702",""
"20240629","2호선","을지로입구","33906","33588","20240702",""
"20240629","2호선","을지로3가","15222","14774","20240702",""
"20240629","2호선","을지로4가","9792","10035","20240702",""
"20240629","2호선","동대문역사문화공원(DDP)","13727","15890","20240702",""
"20240629","2호선","신당","12842","13607","20240702",""
